PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
4934261,P68871,1.1E-20,1.6E-13,1.41,14%,4,2.1E-10,16190.23,16200.41
594120,O43676,1.1E-20,1.7E-13,9.374,19%,4,2.2E-10,11317.7,11324.83
4934013,P68871,1.2E-20,1.8E-13,2.997,11%,4,2.3E-10,15995.15,16005.12
54865,P05787-1,4.8E-56,2E-48,872.8,47%,1,2.3E-10,7387.74,18.02
168969,P20962,5.4E-56,2.2E-48,3.01,40%,4,2.4E-10,11148.03,18.02
4934068,P68871,1.3E-20,2.1E-13,0.9859,14%,4,2.5E-10,16158.19,16168.27
212378,P56385,7.2E-56,3E-48,463.5,49%,1,2.6E-10,5228.8,18.02
5201,O43768-1,1.2E-23,1.8E-16,709.9,15%,1,2.9E-10,12878.53,12886.43
259019,P68871,1.7E-20,2.6E-13,537.9,7%,1,3E-10,16482.11,16492.29
4927897,P00738-1,1.9E-20,2.9E-13,43.35,11%,1,3.1E-10,15933.64,15943.75
524879,P68871,1.9E-20,2.9E-13,2.464,14%,4,3.2E-10,16177.11,16187.14
4943526,P69905,2.1E-20,3.3E-13,0.1472,6%,4,3.4E-10,15508.73,15518.3
516658,P49773,2.2E-20,3.3E-13,102.3,15%,1,3.5E-10,13742.02,13750.7
200915,P22626-1,2.6E-55,1.1E-47,814.6,59%,1,3.6E-10,4602,18.02
4934154,P68871,2.8E-20,4.3E-13,0.1189,14%,4,4.1E-10,16233.2,16243.39
33786,P05787-1,4.1E-55,1.7E-47,555.2,56%,1,4.1E-10,4095.16,18.02
4971773,P00441,3.1E-20,4.7E-13,1.672,14%,4,4.3E-10,15902.79,15912.5
1817685,P68871,3.3E-20,5E-13,0.5176,14%,4,4.5E-10,16110.27,16120.43
417560,P68871,3.3E-20,5E-13,0.931,14%,4,4.5E-10,16078.22,16088.29
4934301,P68871,3.7E-20,5.6E-13,0.9411,13%,4,4.9E-10,16246.22,16256.43
4933926,P68871,3.8E-20,5.8E-13,1.249,12%,4,5E-10,16108.16,16118.2
4657202,P68871,4.1E-20,6.2E-13,0.4701,10%,4,5.2E-10,16213.22,16223.35
4934302,P68871,4.5E-20,6.8E-13,2.654,13%,4,5.6E-10,16028.19,16038.22
4933418,P68871,4.6E-20,7E-13,55.45,13%,1,5.7E-10,15957.19,18.02
525338,P69905,5.1E-20,7.7E-13,0.1474,14%,4,6E-10,15478.76,15488.32
4933766,P68871,3E-23,1.2E-15,9.537,14%,4,6.2E-10,15944.17,18.02
536379,P24539,5.7E-20,8.7E-13,800.4,10%,1,6.5E-10,24639.99,24655.7
4957047,Q16836-3,5.8E-20,8.8E-13,0.01318,5%,4,6.6E-10,36322.78,36345.72
4934201,P68871,6E-20,9.1E-13,0.3167,13%,4,6.7E-10,16252.17,16262.28
59114,P32119-1,6.1E-20,9.3E-13,250,10%,1,6.8E-10,21803.22,21816.79
4933292,P68871,2.2E-21,9.2E-14,1.48,14%,4,7.2E-10,16087.19,18.02
4934156,P68871,7.2E-20,1.1E-12,6.218,14%,4,7.6E-10,16079.17,16089.2
70268,P68871,7.9E-20,1.2E-12,0.4124,14%,4,8.1E-10,16257.18,16267.35
272088,P68871,7.9E-20,1.2E-12,1.761,11%,4,8.1E-10,16500.14,16510.4
74283,P01008,5.9E-54,2.4E-46,441.1,67%,1,8.3E-10,3945.21,18.02
1205,Q06830,8.7E-20,1.3E-12,2.96,10%,4,8.6E-10,22091.27,22105.28
171345,Q06830,8.7E-20,1.3E-12,2.965,10%,4,8.6E-10,22068.1,22082.03
69380,Q9UDW1-1,7.3E-54,3E-46,894.6,47%,1,8.7E-10,6959.67,18.02
4657147,P68871,9.1E-20,1.4E-12,1.762,16%,4,8.9E-10,12138.97,12146.53
272102,P68871,9.2E-20,1.4E-12,1.761,8%,4,8.9E-10,16473.1,16483.33
452765,P02511,9.3E-20,1.4E-12,278.8,8%,1,9E-10,20146.42,20158.91
170661,P68871,9.8E-20,1.5E-12,0.1963,9%,4,9.3E-10,16110.27,16120.43
4945204,P0DP24,1E-19,1.6E-12,3.929,13%,4,9.7E-10,16762.82,16773.49
1449,P23527,1.1E-19,1.7E-12,3.01,13%,4,0.000000001,13766.52,13774.95
4934291,P68871,1.1E-19,1.7E-12,3.426,11%,4,0.000000001,16188.13,16198.18
273217,Q5EBL8-1,1.2E-19,1.8E-12,185.2,14%,1,1.1E-09,16163.29,16173.31
4976922,P02511,1.3E-19,1.9E-12,3.01,9%,4,1.1E-09,20179.37,20191.78
272156,P68871,1.3E-19,2E-12,3.013,12%,4,1.1E-09,16389.08,16399.25
272078,P68871,1.4E-19,2.2E-12,0.2228,9%,4,1.2E-09,16462.18,16472.46
272202,P68871,1.4E-19,2.2E-12,236.3,12%,1,1.2E-09,16417.11,16427.31
524781,P68871,1.7E-19,2.6E-12,1.015,14%,4,1.3E-09,16219.13,16229.18
272153,P68871,1.7E-19,2.7E-12,270,10%,1,1.4E-09,16388.12,16398.31
39213,P56381,1.8E-19,2.8E-12,50.37,24%,1,1.4E-09,5800.07,5803.81
55384,P08727,4.9E-53,2E-45,521.2,29%,1,1.4E-09,12697.46,18.02
12766,P56381,1.9E-19,2.9E-12,52.85,20%,1,1.5E-09,5669.03,5672.61
4978980,P50238,2E-19,3.1E-12,261.2,19%,1,1.5E-09,8409.98,8415.67
14918,Q9Y291,2.1E-19,3.2E-12,205.9,19%,1,1.5E-09,12531.63,12539.54
1242,P02792,2.1E-19,3.2E-12,273.9,10%,1,1.5E-09,19918.07,19930.52
6975,P0DP23,2.1E-19,3.3E-12,1.761,12%,4,1.6E-09,16779.81,16790.47
22366,P22626-1,6.9E-53,2.8E-45,971.7,45%,1,1.6E-09,6238.61,18.02
21803,P06454-2,7.8E-53,3.2E-45,894,38%,1,1.6E-09,8037.02,18.02
272158,P68871,2.5E-19,3.9E-12,263.7,12%,1,1.7E-09,16514.15,16524.43
441806,P68871,8E-25,3.3E-17,3.01,14%,4,1.8E-09,16059.29,18.02
514647,P68871,6.4E-26,2.6E-18,9.375,13%,4,1.8E-09,16138.26,18.02
16843,P69905,2.7E-19,4.1E-12,9.781,15%,4,1.8E-09,15289.94,15299.59
4657178,P68871,3.2E-19,4.9E-12,8.831,12%,4,0.000000002,16453.12,16463.29
6994,P62805,3.6E-19,5.4E-12,3.01,14%,4,2.2E-09,11341.39,11348.28
2106,Q96K17-1,3.7E-19,5.6E-12,403,11%,1,2.2E-09,17302.03,17312.58
21580,Q9H0R8-1,3.7E-19,5.7E-12,270.4,15%,1,2.2E-09,13907.14,13915.89
3465964,P69905,4E-19,6E-12,1.235,14%,4,2.3E-09,15470.78,15480.36
15090,Q8TCC3-1,4E-19,6.1E-12,332.6,12%,1,2.4E-09,14679.99,14689.13
16371,P09651-1,4E-52,1.6E-44,740.9,52%,1,2.5E-09,4251.92,18.02
4894693,P69905,4.4E-19,6.6E-12,0.4349,15%,4,2.5E-09,15223.73,15233.27
4934014,P68871,4.5E-19,6.9E-12,1.761,13%,4,2.6E-09,16146.12,16156.14
13851,Q99497,4.7E-19,7.1E-12,228.2,7%,1,2.6E-09,19773.43,19785.86
267997,P68871,4.8E-19,7.3E-12,0.8282,14%,4,2.7E-09,16153.14,16163.18
4933860,P68871,5E-19,7.5E-12,1.048,14%,4,2.7E-09,16158.19,16168.27
4974210,P69892,5.2E-19,7.9E-12,11.19,12%,4,2.8E-09,16014.25,16024.25
2547,Q9UII2-1,5.5E-19,8.3E-12,255.4,17%,1,2.9E-09,9552.88,9558.6
4933660,P68871,6.5E-19,9.8E-12,0.2534,13%,4,3.2E-09,16232.24,16242.45
4934018,P68871,6.7E-19,1E-11,3.724,12%,4,3.3E-09,15980.19,15990.18
17298,Q9UII2-1,1.2E-51,5.1E-44,463,32%,1,3.3E-09,9036.7,18.02
4902233,P68871,7.2E-19,1.1E-11,2.87,12%,4,3.4E-09,16146.12,16156.14
524893,P68871,7.7E-19,1.2E-11,0.4541,12%,4,3.6E-09,16252.17,16262.28
452763,P02511,8.2E-19,1.2E-11,182.7,10%,1,3.8E-09,20230.44,20242.99
4965388,P07148,8.4E-19,1.3E-11,0.9691,6%,4,3.8E-09,14351.4,14360.43
20097,P08708,9E-19,1.4E-11,792.4,11%,1,0.000000004,15408.4,15417.99
441403,P68871,9E-19,1.4E-11,2.735,13%,4,0.000000004,16007.22,18.02
164744,P61604,9.1E-19,1.4E-11,3.008,14%,4,0.000000004,10877.85,10884.58
272081,P68871,1.2E-18,1.8E-11,17.84,10%,4,4.8E-09,16420.17,16430.42
4955296,P15144,6E-51,2.5E-43,289.4,41%,1,0.000000005,8323.26,18.02
68989,P69905,7.4E-51,3.1E-43,371.5,48%,1,5.3E-09,6854.48,18.02
169598,P07148,1.4E-18,2.1E-11,1577,10%,1,5.4E-09,14068.37,14077.19
4971761,P00441,1.5E-18,2.3E-11,17.21,14%,4,5.6E-09,15914.82,15924.55
16816,P00441,1.8E-18,2.7E-11,105.5,13%,1,6.3E-09,15920.89,15930.67
345998,P68871,1.8E-18,2.7E-11,2.889,12%,4,6.4E-09,15993.21,16003.22
4978484,Q9UDW1-1,2E-50,8.4E-43,904.1,40%,1,6.7E-09,6945.66,18.02
4977518,P09210,2.2E-18,3.3E-11,187.8,6%,1,7.2E-09,25530.56,25546.75
19929,P05787-1,3.7E-50,1.5E-42,570.2,52%,1,7.9E-09,4416.29,18.02
3481701,P68871,2.5E-18,3.8E-11,1.764,11%,4,0.000000008,11870.08,11877.59
68996,P69905,4.8E-50,2E-42,257.6,40%,1,8.4E-09,8303.15,18.02
74008,P0DJI8,3E-18,4.5E-11,481,13%,1,0.000000009,11675.49,11682.7
823453,P68871,3.2E-18,4.9E-11,2.294,6%,4,9.5E-09,15970.26,15980.3
1817732,P68871,3.3E-18,5E-11,0.6095,11%,4,9.5E-09,16204.21,16214.39
362272,P82909,3.3E-18,5E-11,209.5,10%,1,9.6E-09,11529.87,11537.01
4933888,P68871,3.3E-18,5.1E-11,1.761,12%,4,9.7E-09,16430.13,16440.35
346482,P69905,3.6E-18,5.5E-11,120.4,12%,1,0.00000001,15516.72,15526.26
4965383,P07148,3.7E-18,5.6E-11,0.4576,11%,4,0.00000001,14380.29,14389.2
43833,P68871,2.2E-19,9.1E-12,2.989,14%,4,0.000000011,15942.23,18.02
4934046,P68871,4.1E-18,6.3E-11,1.756,14%,4,0.000000011,16116.18,16126.23
20398,Q15843,2.1E-49,8.6E-42,628.4,34%,1,0.000000012,8440.62,18.02
4976931,P02511,4.8E-18,7.4E-11,2.825,12%,4,0.000000012,20217.32,20229.72
1819,Q9NS69,5E-18,7.6E-11,1397,4%,1,0.000000013,15422.75,15432.47
4901304,P84243,5E-18,7.7E-11,0.09846,11%,4,0.000000013,15313.53,15322.88
4934158,P68871,5.3E-18,8E-11,0.1062,12%,4,0.000000013,16248.12,16258.18
540062,P02511,5.8E-18,8.8E-11,8.624,10%,4,0.000000014,20188.43,20200.95
4934314,P68871,6.2E-18,9.4E-11,0.78,12%,4,0.000000015,16242.17,16252.33
168059,P08670,5E-49,2.1E-41,440.3,58%,1,0.000000015,4048.94,18.02
272286,P69905,7.4E-18,1.1E-10,145.6,10%,1,0.000000016,15761.75,15771.51
441785,P68871,1E-17,1.5E-10,1.366,13%,4,0.00000002,15993.21,16003.22
12806,P14927-1,1.1E-17,1.6E-10,2.91,16%,4,0.000000021,13458.93,13467.3
55758,P05787-1,1.7E-48,7.2E-41,582.4,46%,1,0.000000021,5768.95,18.02
4675728,P07148,1.1E-17,1.7E-10,0.4576,6%,4,0.000000021,14409.3,14418.3
258988,P68871,1.1E-17,1.7E-10,3.01,6%,4,0.000000022,15941.27,15951.3
55757,P05787-1,2.5E-48,1E-40,584.8,39%,1,0.000000023,6619.33,18.02
1887,Q99877,1.4E-17,2.1E-10,150.4,11%,1,0.000000025,13782.51,13790.95
4971851,P00441,1.5E-17,2.2E-10,0.7918,10%,4,0.000000026,15982.75,15992.48
346362,P69905,1.5E-17,2.3E-10,1.151,13%,4,0.000000026,15327.89,15337.53
19911,P05787-1,4.1E-48,1.7E-40,848.9,43%,1,0.000000026,5927.02,18.02
4934101,P68871,1.7E-17,2.5E-10,1.75,11%,4,0.000000028,11907.08,11914.59
4934271,P68871,1.7E-17,2.6E-10,1.218,12%,4,0.000000029,16434.19,16444.45
4934159,P68871,1.9E-17,2.9E-10,1.643,11%,4,0.000000031,16242.21,16252.35
441700,P68871,1.9E-17,2.9E-10,0.2501,12%,4,0.000000031,16190.23,16200.41
4933241,P68871,6.8E-20,2.8E-12,7.055,14%,4,0.000000031,16110.27,18.02
597560,P24539,8.5E-48,3.5E-40,200.6,26%,1,0.000000032,12905.84,18.02
3081,Q9H4I9,8.8E-48,3.6E-40,1193,42%,1,0.000000032,6673.54,18.02
212171,Q2TAY7-1,9.4E-48,3.9E-40,618.7,28%,1,0.000000033,12057.37,18.02
19924,P05787-1,9.9E-48,4.1E-40,847,38%,1,0.000000033,6475.28,18.02
4969997,Q93088,9.8E-48,4.1E-40,532,37%,1,0.000000033,9159.6,18.02
1022,P05114,2.2E-17,3.4E-10,1608,10%,1,0.000000034,10521.55,10527.71
17186,P62424,1.3E-47,5.4E-40,699.2,43%,1,0.000000035,5119.04,18.02
272097,P68871,2.3E-17,3.6E-10,0.9691,6%,4,0.000000035,16463.18,16473.45
18620,Q9UJC5,2.5E-17,3.8E-10,280.5,13%,1,0.000000037,12187.19,12194.87
441720,P68871,2.5E-17,3.8E-10,3.426,12%,4,0.000000037,16453.22,16463.52
272264,P69905,2.5E-17,3.8E-10,0.6694,11%,4,0.000000037,15520.77,15530.36
4934069,P68871,2.5E-17,3.9E-10,2.495,12%,4,0.000000037,16284.18,16294.37
4930668,Q99497,2.7E-17,4E-10,189.5,6%,1,0.000000038,19853.39,19865.84
70250,P68871,2.9E-17,4.4E-10,3.274,11%,4,0.00000004,16078.22,16088.29
1212201,P69905,2.5E-47,1E-39,4.362,25%,4,0.000000042,15139.79,18.02
4934208,P68871,3.2E-17,4.8E-10,1.736,11%,4,0.000000043,16133.25,16143.37
4922300,P38117-1,4.9E-47,2E-39,234.3,31%,1,0.000000049,11549.54,18.02
60664,P09651-1,5.2E-47,2.1E-39,831,74%,1,0.000000049,3606.63,18.02
47512,P00441,4.4E-17,6.7E-10,14.72,12%,4,0.000000054,15878.88,15888.63
1817751,P68871,5.5E-17,8.3E-10,0.7185,12%,4,0.000000062,16078.22,16088.29
823491,P68871,1.4E-46,5.6E-39,2.523,24%,4,0.000000064,15909.15,18.02
346189,P68871,6.2E-17,9.4E-10,1.761,6%,4,0.000000067,16168.15,16178.2
4934200,P68871,6.2E-17,9.5E-10,0.4578,5%,4,0.000000067,16309.11,16319.27
4933693,P68871,6.2E-17,9.5E-10,2.665,11%,4,0.000000067,16028.19,16038.22
454757,P05783,1.7E-46,7E-39,629.5,34%,1,0.000000068,5174.54,18.02
2824,Q15907-1,6.5E-17,9.8E-10,335.3,4%,1,0.000000069,24928.96,24944.31
4894703,P68871,7.4E-17,1.1E-09,0.9807,12%,4,0.000000075,16153.24,16163.41
1224695,P68871,7.7E-17,1.2E-09,0.5799,6%,4,0.000000078,15951.19,15961.18
2896,O60493-1,7.9E-17,1.2E-09,185.5,12%,1,0.000000079,18661.73,18673.2
12393,P14927-1,9.7E-17,1.5E-09,11.1,15%,4,0.00000009,13432.95,13441.3
1224722,P68871,9.7E-17,1.5E-09,0.7918,5%,4,0.00000009,16021.24,16031.28
4952925,P10412,5.2E-46,2.2E-38,613.1,30%,1,0.000000091,9057.25,9062.69
4961636,P69891,1E-16,1.5E-09,1.794,10%,4,0.000000093,16041.28,16051.32
2113,Q16777,1E-16,1.6E-09,455.1,11%,1,0.000000094,13890.81,13899.22
4934160,P68871,1.1E-16,1.6E-09,0.2094,12%,4,0.000000096,16191.19,16201.35
441723,P68871,1.1E-16,1.6E-09,0.4578,10%,4,0.000000096,16434.19,16444.45
201958,P51991-1,6.9E-46,2.8E-38,758.3,53%,1,0.000000098,3992.76,18.02
18967,P02765,1.1E-16,1.7E-09,1271,23%,1,0.000000099,2738.52,2740.27
4930669,Q99497,1.2E-16,1.8E-09,171,7%,1,0.0000001,19943.42,19955.92
61352,P00441,1.2E-16,1.8E-09,1.641,12%,4,0.0000001,15916.84,15926.57
346495,P69905,1.2E-16,1.8E-09,261,9%,1,0.0000001,15811.74,15821.51
73051,P07108-4,8.7E-46,3.6E-38,241.7,40%,1,0.0000001,10759.48,18.02
4637,Q9UDX5-1,1.2E-16,1.9E-09,1825,5%,1,0.0000001,17909.54,17920.61
880200,P23284,1.3E-16,1.9E-09,230.2,3%,1,0.00000011,20347.57,20360.33
28593,P06454-1,1E-45,4.3E-38,1047,32%,1,0.00000011,7479.81,18.02
272093,P68871,1.3E-16,0.000000002,0.1773,10%,4,0.00000011,16322.13,16332.31
597874,P68871,1.3E-16,0.000000002,2.953,13%,4,0.00000011,15989.15,18.02
346211,P69905,1.1E-45,4.5E-38,13.59,24%,4,0.00000011,15177.75,18.02
4918075,P00441,1.3E-16,0.000000002,1.249,9%,4,0.00000011,15988.82,15998.6
346468,P69905,1.5E-16,2.3E-09,9.97,11%,4,0.00000012,15390.81,15400.38
279262,P00441,1.5E-16,2.3E-09,1.696,11%,4,0.00000012,16000.86,16010.65
4934287,P68871,1.8E-16,2.7E-09,0.8196,11%,4,0.00000013,16270.2,16280.39
14977,Q9UI09-1,1.8E-16,2.7E-09,316.6,12%,1,0.00000013,17145.64,17156.48
4902228,P68871,1.8E-16,2.7E-09,0.1473,9%,4,0.00000013,16351.12,16361.31
59076,P05413,1.8E-16,2.8E-09,298.1,11%,1,0.00000013,14759.7,14768.88
525011,P68871,3.3E-24,1.4E-16,1.199,16%,4,0.00000014,15980.19,18.02
1444,Q9Y3D6,2.1E-16,3.2E-09,385,5%,1,0.00000015,16969.03,16979.74
12540,P42677,2.3E-16,3.5E-09,426,16%,1,0.00000016,9365.81,9371.97
269269,O43676,2.4E-16,3.7E-09,1.761,16%,4,0.00000016,11347.68,11354.85
1918,P62829,2.7E-16,4.1E-09,439.4,9%,1,0.00000018,14767.03,14776.29
74898,P68871,2.7E-16,4.2E-09,2.517,12%,4,0.00000018,15909.18,15919.14
4904760,P69905,2.8E-16,4.3E-09,0.6685,9%,4,0.00000018,15521.85,15531.57
183853,P05787-1,8.4E-45,3.5E-37,855.9,38%,1,0.00000018,4383.23,18.02
4930651,Q99497,3.1E-16,4.8E-09,167,10%,1,0.00000019,19815.44,19827.9
4930656,Q99497,3.1E-16,4.8E-09,76.31,10%,1,0.00000019,19805.42,19817.86
168202,P05787-1,1.1E-44,4.5E-37,868.6,68%,1,0.0000002,2570.36,18.02
4934315,P68871,3.4E-16,5.2E-09,1.093,11%,4,0.00000021,16302.25,16312.5
4932644,P98164,1.4E-44,5.8E-37,712.8,31%,1,0.00000021,7885.9,18.02
4902244,P69905,3.7E-16,5.6E-09,0.9691,8%,4,0.00000022,15550.75,15560.34
4933216,P68871,6.4E-18,2.6E-10,0.5135,13%,4,0.00000022,16091.24,16101.33
1049,Q06830,3.8E-16,5.8E-09,2.944,8%,4,0.00000022,22087.21,22101.18
417559,P68871,3.9E-16,5.9E-09,0.7761,10%,4,0.00000022,16060.15,18.02
466392,P68871,4.2E-16,6.4E-09,1.541,11%,4,0.00000023,16162.2,16172.35
70207,P69905,4.3E-16,6.6E-09,0.414,9%,4,0.00000024,15276.82,15286.32
4918052,P00441,4.4E-16,6.7E-09,0.7918,9%,4,0.00000024,15994.79,16004.53
346501,P69905,4.7E-16,7.1E-09,146.2,6%,1,0.00000025,15807.69,15817.41
225432,P08758,3.4E-44,1.4E-36,312.6,31%,1,0.00000026,9639.08,18.02
1338,P07741-1,5.1E-16,7.8E-09,188.8,8%,1,0.00000027,19506.4,19518.62
53599,P02647,5.3E-16,8.1E-09,344.9,7%,1,0.00000027,28061.47,28078.62
15924,P51397,5.6E-16,8.5E-09,22.24,11%,4,0.00000028,11228.56,11235.38
536304,P49411,4.9E-44,2E-36,517,34%,1,0.00000029,7125.81,18.02
4933914,P68871,5.9E-16,8.9E-09,1.25,9%,4,0.00000029,16459.12,16469.35
4934060,P68871,6.2E-16,9.5E-09,1.219,10%,4,0.0000003,16308.16,16318.33
162915,P61604,6.9E-16,0.00000001,0.5931,16%,4,0.00000032,10919.86,10926.62
6690,Q9BV40,7E-16,0.000000011,886.4,11%,1,0.00000032,11473.02,11480.29
13033,Q9Y3U8,7.1E-16,0.000000011,439.7,10%,1,0.00000033,12115.82,18.02
291681,P30086,7.1E-16,0.000000011,11.72,8%,4,0.00000033,21019.6,21032.6
3480053,P68871,7.4E-16,0.000000011,0.07306,5%,4,0.00000034,16152.28,16162.47
39225,Q5VTU8,7.4E-16,0.000000011,892.5,16%,1,0.00000034,5672.15,5675.68
4934070,P68871,7.5E-16,0.000000011,1.246,8%,4,0.00000034,16318.12,16328.23
38224,O95182,7.8E-16,0.000000012,213.6,13%,1,0.00000035,12470.59,12478.25
4901592,P00441,8.5E-16,0.000000013,13.37,11%,4,0.00000037,15866.85,15876.58
70294,P02042,8.6E-16,0.000000013,7.354,10%,4,0.00000037,15956.26,15966.33
4972711,P05154,1.7E-43,7E-36,784.5,59%,1,0.0000004,3346.85,18.02
4971780,P00441,1E-15,0.000000015,132.7,12%,1,0.00000041,15822.82,15832.52
255967,P68871,1E-15,0.000000016,1.761,5%,4,0.00000042,15979.23,15989.24
1605,Q04837,1.1E-15,0.000000016,214.4,13%,1,0.00000043,15185.85,15195.14
1862,P14174,1.1E-15,0.000000017,124.8,15%,1,0.00000044,12337.18,12345.11
74266,P02766,2.9E-43,1.2E-35,913.1,68%,1,0.00000047,2825.51,18.02
272404,P07148,1.2E-15,0.000000019,617.3,6%,1,0.00000047,14629.25,14638.31
219365,P62805,1.2E-15,0.000000019,2.976,11%,4,0.00000047,11327.38,11334.26
268277,P07148,1.2E-15,0.000000019,488.4,6%,1,0.00000047,14641.25,14650.32
55012,P18077,1.3E-15,0.00000002,3.01,14%,4,0.00000048,12458.7,12466.55
594117,O43676,1.4E-15,0.000000021,1.761,14%,4,0.00000051,11317.7,11324.83
4943445,P69905,1.7E-15,0.000000026,140.4,12%,1,0.00000059,15063.79,15073.31
4934241,P68871,1.8E-15,0.000000028,0.9682,10%,4,0.00000061,16073.17,16083.2
224651,P68871,8.4E-43,3.5E-35,226.7,27%,1,0.00000061,15871.19,18.02
2807,Q8N257,2.1E-15,0.000000031,9.429,12%,4,0.00000066,13768.5,13776.92
4956277,P10636-2,1.2E-42,4.9E-35,381.3,26%,1,0.00000067,11263.31,18.02
167322,Q06830,2.1E-15,0.000000032,10.04,8%,4,0.00000067,22077.17,22091.2
2087,P62805,2.2E-15,0.000000033,1.008,12%,4,0.00000069,11341.39,11348.28
23813,Q53S33-1,1.3E-42,5.5E-35,476.4,35%,1,0.00000069,9284.87,18.02
18725,P55008-1,2.8E-15,0.000000043,285.6,7%,1,0.00000081,16603.58,16614.16
398163,P07108-3,2.6E-42,1.1E-34,9.377,47%,4,0.00000082,9952.01,18.02
215861,P00738-2,2.9E-15,0.000000044,66.57,11%,1,0.00000082,9341.56,9347.45
429348,P23528,2.6E-42,1.1E-34,407.7,44%,1,0.00000082,6132.32,18.02
4934049,P68871,3.1E-15,0.000000046,0.3663,12%,4,0.00000085,16200.2,16210.31
4934048,P68871,3.1E-15,0.000000046,0.4956,12%,4,0.00000085,16238.15,16248.25
15906,P51397,3.1E-15,0.000000048,33.86,11%,4,0.00000087,11148.6,11155.4
4934089,P68871,3.2E-15,0.000000048,1.204,12%,4,0.00000087,16158.19,16168.27
4901600,P00441,3.2E-15,0.000000048,246.9,11%,1,0.00000087,15908.86,15918.62
4902258,P68871,3.3E-15,0.00000005,0.1773,9%,4,0.00000089,16322.18,16332.33
823499,P68871,4E-42,1.7E-34,1.761,18%,4,0.00000091,15947.1,18.02
4925075,P08758,4.2E-42,1.8E-34,240.2,20%,1,0.00000092,19937.21,18.02
1223674,P68871,4.5E-42,1.9E-34,3,22%,4,0.00000093,15951.16,18.02
258920,P68871,5E-42,2.1E-34,9.873,24%,4,0.00000095,15884.18,18.02
4965385,P07148,3.8E-15,0.000000058,0.9691,6%,4,0.00000098,14430.25,14439.15
4971767,P00441,4.1E-15,0.000000062,18.45,12%,4,0.000001,15864.83,15874.56
1215,P06703,4.2E-15,0.000000064,80.85,11%,1,0.000001,10084.31,10090.59
4918080,P00441,4.3E-15,0.000000066,10.59,12%,4,0.0000011,15876.87,15886.61
60258,P05787-1,7.6E-42,3.2E-34,484.5,47%,1,0.0000011,4242.22,18.02
4934316,P68871,4.9E-15,0.000000074,0.7617,10%,4,0.0000011,16318.12,16328.23
68126,O95182,5.3E-15,0.000000081,392.3,13%,1,0.0000012,12534.57,12542.23
286082,P30086,5.9E-15,0.00000009,0.7918,7%,4,0.0000013,21034.6,21047.61
60120,P04792,1.7E-41,6.9E-34,414.5,23%,1,0.0000013,14423.31,18.02
1223684,P68871,1.8E-41,7.3E-34,1.761,21%,4,0.0000013,16002.13,18.02
4934071,P68871,6.1E-15,0.000000093,0.6899,12%,4,0.0000013,16233.2,16243.39
4971789,P00441,6.2E-15,0.000000094,1.22,12%,4,0.0000013,15956.83,15966.59
1285,P0C0S8,6.2E-15,0.000000095,237.1,11%,1,0.0000013,13993.92,14002.33
5111,Q9H098-1,6.2E-15,0.000000095,392.2,9%,1,0.0000013,15459.22,15468.56
615014,Q06830,6.5E-15,0.000000099,0.7838,7%,4,0.0000014,22110.11,22124.07
429685,P02647,2.5E-41,1E-33,345.2,24%,1,0.0000014,13831.38,18.02
441857,P68871,7.3E-15,0.00000011,1.601,11%,4,0.0000015,16073.17,16083.2
272283,P69905,7.5E-15,0.00000011,94.43,11%,1,0.0000015,15731.78,15741.53
4933431,P68871,1.9E-21,8E-14,1.033,14%,4,0.0000015,16060.15,18.02
30622,P0CG47,3.2E-41,1.3E-33,0,20%,4,0.0000015,17101.22,18.02
46123,P14927-1,8E-15,0.00000012,2.073,13%,4,0.0000016,13474.96,13483.34
4950793,P23284,8.1E-15,0.00000012,563.5,3%,1,0.0000016,20361.59,20374.35
346290,P69905,8.2E-15,0.00000013,103.6,9%,1,0.0000016,15841.72,15851.49
4963905,O43920,9.1E-15,0.00000014,148.4,10%,1,0.0000017,12364.3,12372.23
4973465,P08263,9.2E-15,0.00000014,3.01,7%,4,0.0000017,25614.62,25631.03
170716,P68871,9.4E-15,0.00000014,0.06557,9%,4,0.0000018,16190.23,16200.41
3481825,P68871,9.4E-15,0.00000014,2.102,13%,4,0.0000018,11815.05,11822.51
15957,P69905,9.6E-15,0.00000015,127.3,12%,1,0.0000018,15361.92,15371.61
7372,P06899,1.1E-14,0.00000017,155.2,12%,1,0.0000019,13764.54,13772.97
823446,P68871,8.7E-41,3.6E-33,7.362,23%,4,0.000002,15922.17,18.02
15530,C9JLW8,1.2E-14,0.00000018,143.3,14%,1,0.000002,10824.58,10831.08
12376,P31949,9.2E-41,3.8E-33,3.01,28%,4,0.000002,11643.8,18.02
170667,P68871,1.2E-14,0.00000018,1.608,12%,4,0.000002,16022.2,18.02
4978633,P06703,1.2E-14,0.00000018,288.8,11%,1,0.0000021,10122.27,10128.53
4934050,P68871,1.4E-14,0.00000021,0.9832,12%,4,0.0000023,16232.24,16242.45
56167,P05787-1,1.5E-40,6.3E-33,718,44%,1,0.0000023,5605.89,18.02
19927,Q86TS9-1,1.6E-40,6.5E-33,465.7,25%,1,0.0000023,11314.92,18.02
1048,Q06830,1.5E-14,0.00000022,31.22,6%,4,0.0000023,22007.25,22021.2
15428,Q5VTU8,1.5E-14,0.00000022,309.2,22%,1,0.0000024,5803.19,5806.87
