PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
5518536,P68871,5.4E-16,0.000000022,143.9,13%,1,0.0013,10074.28,18.02
5518385,P68871,5.3E-16,0.000000022,156.5,11%,1,0.0013,12545.25,18.02
5451136,P0DP25,5.3E-16,0.000000022,0.4576,12%,4,0.0013,16768.68,18.02
4903002,P68871,0.000000012,0.18,1.114,5%,4,0.0014,16166.26,16176.45
4978630,P06703,0.000000012,0.18,89.48,9%,1,0.0014,10114.29,10120.57
662213,P00558-1,5.9E-16,0.000000024,3.01,8%,4,0.0014,10886.85,18.02
5518855,P68871,5.9E-16,0.000000024,3.01,10%,4,0.0014,12459.21,18.02
525070,P68871,5.9E-16,0.000000024,170.7,19%,1,0.0014,6752.41,18.02
5518897,P68871,5.8E-16,0.000000024,1.761,10%,4,0.0014,13729.92,18.02
4933341,P68871,6.7E-16,0.000000028,278.5,16%,1,0.0014,7218.72,18.02
5518797,P68871,6.7E-16,0.000000028,3.01,12%,4,0.0014,11317.63,18.02
4168,P06454-2,0.000000013,0.19,72.34,11%,1,0.0014,12066.93,12073.85
3480074,P68871,6.7E-16,0.000000028,1.761,11%,4,0.0014,12979.67,18.02
165808,P23528,0.000000012,0.19,384.2,5%,1,0.0014,18485.65,18497.42
441737,P68871,6.6E-16,0.000000027,312.1,38%,1,0.0014,2936.57,18.02
5490504,A0A2R8Y619,6.6E-16,0.000000027,2.974,15%,4,0.0014,12291.51,18.02
5518682,P68871,6.6E-16,0.000000027,3.01,11%,4,0.0014,11930.93,18.02
5518681,P68871,6.6E-16,0.000000027,1.761,11%,4,0.0014,11923,18.02
5297801,P04792,6.5E-16,0.000000027,3.01,12%,4,0.0014,13988.99,18.02
5519071,P68871,6.5E-16,0.000000027,1.761,10%,4,0.0014,12786.47,18.02
473279,P69905,6.4E-16,0.000000027,181.9,28%,1,0.0014,6061.32,18.02
4933627,P68871,6.1E-16,0.000000025,3.057,11%,4,0.0014,16049.23,18.02
5532353,Q93077,6.4E-16,0.000000026,28.75,14%,4,0.0014,11001.17,11007.79
5518193,P68871,6.4E-16,0.000000026,34.07,15%,4,0.0014,10751.52,18.02
4933499,P68871,6.3E-16,0.000000026,3.01,21%,4,0.0014,7496.88,18.02
5440262,P15502-8,6.3E-16,0.000000026,2.943,9%,4,0.0014,12512.01,18.02
5436219,P84243,6.2E-16,0.000000026,0.0008702,19%,4,0.0014,10994.03,11000.82
5505984,P62805,6.2E-16,0.000000026,1.761,15%,4,0.0014,10828.09,10834.69
4906258,P06703,0.000000013,0.19,51.47,7%,1,0.0014,10337.33,10343.8
5482756,P0DP24,7.9E-16,0.000000033,0.4576,12%,4,0.0014,16741.6,18.02
5519397,P68871,7.9E-16,0.000000032,228.7,12%,1,0.0014,12187.3,18.02
4933478,P68871,7.8E-16,0.000000032,3.01,17%,4,0.0014,8507.36,18.02
5518364,P68871,7.8E-16,0.000000032,3.01,20%,4,0.0014,7198.64,18.02
536631,P68871,7.6E-16,0.000000032,3.01,18%,4,0.0014,8394.28,18.02
5519236,P68871,7.6E-16,0.000000032,3.01,10%,4,0.0014,14636.57,18.02
5519155,P68871,7.4E-16,0.00000003,0.7918,8%,4,0.0014,14583.39,18.02
5518202,P68871,7.2E-16,0.00000003,1.761,12%,4,0.0014,11554.76,18.02
5519119,P68871,7.2E-16,0.00000003,3.01,10%,4,0.0014,12714.61,18.02
5431373,P09429,7.1E-16,0.000000029,137.8,30%,1,0.0014,5407.87,18.02
5519022,P68871,7.1E-16,0.000000029,1.761,9%,4,0.0014,12578.29,18.02
5518607,P68871,7E-16,0.000000029,170.2,15%,1,0.0014,8997.69,18.02
346021,P68871,6.9E-16,0.000000029,3.01,15%,4,0.0014,10593.44,18.02
5431372,P68871,6.9E-16,0.000000028,101,11%,1,0.0014,13011.75,18.02
5518606,P68871,6.9E-16,0.000000028,0.9683,9%,4,0.0014,15502.92,18.02
5122688,P04406-1,6.8E-16,0.000000028,136.7,18%,1,0.0014,8680.43,18.02
4894727,P0DP24,0.000000014,0.21,0.6695,4%,4,0.0014,16795.83,18.02
4978632,P06703,0.000000014,0.21,3.01,9%,4,0.0014,10114.29,10120.57
5519592,P68871,0.000000013,0.2,27.25,4%,4,0.0014,16382.22,16392.48
16268,P05109,0.000000013,0.2,166.7,9%,1,0.0014,10898.65,10905.55
5484624,P69905,0.000000013,0.2,0.1259,2%,4,0.0014,15567.79,15577.47
389241,Q5QNW6,8.1E-16,0.000000034,93.72,16%,1,0.0015,11665.28,11672.44
5509341,Q01130-1,8.1E-16,0.000000034,21.45,9%,4,0.0015,11667.66,18.02
5519537,P68871,0.000000015,0.22,0.1849,3%,4,0.0015,16327.18,16337.4
4933591,P68871,9.7E-16,0.00000004,248.5,13%,1,0.0015,11188.52,18.02
4943474,P69905,9.6E-16,0.00000004,3.01,11%,4,0.0015,15002.79,18.02
163907,P06454-1,9.6E-16,0.00000004,192.2,9%,1,0.0015,9444.79,18.02
5484571,P69905,9.3E-16,0.000000039,1.249,7%,4,0.0015,14271.36,18.02
5123029,P04406-1,9.2E-16,0.000000038,172.3,16%,1,0.0015,10354.25,18.02
5214244,P68871,9.2E-16,0.000000038,0.7582,10%,4,0.0015,15045.73,18.02
5518608,P68871,9.1E-16,0.000000038,3.01,9%,4,0.0015,14420.26,18.02
5532112,P23284,9E-16,0.000000037,222.7,9%,1,0.0015,17860.23,18.02
5519145,P68871,8.7E-16,0.000000036,0.5799,11%,4,0.0015,15338.79,18.02
5484462,P69905,8.6E-16,0.000000036,132.3,16%,1,0.0015,6578.31,18.02
420622,Q02878,8.5E-16,0.000000035,411.5,19%,1,0.0015,4416.53,18.02
5473314,Q6NXT2,8.2E-16,0.000000034,0.08118,12%,4,0.0015,12537.83,12545.58
4919901,P59665,0.000000015,0.23,69.77,17%,1,0.0015,3439.51,3442.03
17824,P52566,0.000000016,0.24,64.47,4%,1,0.0015,22884.57,22898.85
5484614,P69905,0.000000016,0.24,0.7918,4%,4,0.0015,15571.85,15581.57
5517945,P68871,1E-15,0.000000043,1.761,17%,4,0.0015,9855.06,18.02
240230,P67809,1E-15,0.000000041,439.3,9%,1,0.0015,16972.58,18.02
5511519,P20962,9.8E-16,0.000000041,112.1,15%,1,0.0015,7894.5,18.02
5351612,P0DP23,9.8E-16,0.00000004,0.1472,10%,4,0.0015,16792.59,18.02
5446265,P04406-2,0.000000016,0.24,12.32,3%,4,0.0015,31735.97,31756.06
5518913,P68871,1.1E-15,0.000000045,161.7,12%,1,0.0016,10537.42,18.02
4905879,P0DP25,1.1E-15,0.000000045,152,9%,1,0.0016,16778.86,18.02
5519265,P68871,1.1E-15,0.000000045,267.7,12%,1,0.0016,9498.94,18.02
5788586,P62805,1.1E-15,0.000000045,19.67,18%,4,0.0016,7621.45,7626.04
5519306,P68871,1.1E-15,0.000000045,172.4,13%,1,0.0016,13121.57,18.02
5431365,Q9BTM1,1.1E-15,0.000000045,0.2996,12%,4,0.0016,11981.78,11989
5518047,P68871,1.1E-15,0.000000044,1.761,10%,4,0.0016,12978.56,18.02
4969796,P02042,1.1E-15,0.000000043,239.8,10%,1,0.0016,10912.56,18.02
5518609,P68871,1.1E-15,0.000000043,225,9%,1,0.0016,12763.59,18.02
5519023,P68871,1E-15,0.000000043,1.761,8%,4,0.0016,13620.97,18.02
258943,P68871,1E-15,0.000000043,158.7,27%,1,0.0016,4710.5,18.02
13195,Q6NXT2,0.000000016,0.25,1.716,6%,4,0.0016,15101.34,15110.59
5518729,P68871,1.2E-15,0.00000005,3.01,16%,4,0.0016,7811.02,18.02
59950,P06454-2,1.2E-15,0.000000048,0.7918,17%,4,0.0016,12146.89,18.02
5350246,P60709,1.1E-15,0.000000047,3.01,11%,4,0.0016,13997.89,18.02
5519421,P68871,1.1E-15,0.000000046,2.934,12%,4,0.0016,12677.36,18.02
259015,P68871,0.000000017,0.26,2.879,6%,4,0.0016,16542.15,16552.44
5477528,Q03135-1,0.000000017,0.26,1.249,4%,4,0.0016,21164.11,21177.68
5484775,P69905,0.000000017,0.26,0.07826,3%,4,0.0016,15600.74,15610.34
5518262,P68871,1.2E-15,0.000000052,134.8,9%,1,0.0017,15557.13,18.02
5098841,P68104-1,1.2E-15,0.000000051,19.6,16%,4,0.0017,8354.51,18.02
4670435,P68871,1.2E-15,0.000000051,231.5,13%,1,0.0017,9220.8,18.02
5007280,P68871,0.000000018,0.27,1.761,2%,4,0.0017,16370.09,16380.2
4669774,P68871,1.3E-15,0.000000055,0.7918,10%,4,0.0017,14212.2,18.02
5518896,P68871,1.3E-15,0.000000054,1.761,5%,4,0.0017,14625.4,18.02
5518777,P68871,1.3E-15,0.000000054,221.7,13%,1,0.0017,11148.73,18.02
1223787,P68871,1.3E-15,0.000000054,154.5,15%,1,0.0017,8798.59,18.02
165276,P23527,1.3E-15,0.000000054,0.4139,19%,4,0.0017,5295.92,5299.08
5529848,Q8IUE6,1.3E-15,0.000000054,99.1,13%,1,0.0017,12210.87,12218.23
5446195,P04406-1,1.3E-15,0.000000054,3.01,13%,4,0.0017,13062.72,18.02
5473555,P07988,1.3E-15,0.000000054,124,14%,1,0.0017,8933.83,18.02
5518459,P68871,1.3E-15,0.000000054,2.715,10%,4,0.0017,11994,18.02
4844313,P68871,1.3E-15,0.000000053,230.6,9%,1,0.0017,13480.79,18.02
5518828,P68871,1.4E-15,0.000000059,0.5799,11%,4,0.0018,11516.8,18.02
176690,Q16555-1,1.4E-15,0.000000059,127,22%,1,0.0018,4990.63,18.02
56167,P05787-1,1.4E-15,0.000000059,85.79,24%,1,0.0018,5605.89,18.02
5518856,P68871,1.4E-15,0.000000059,0.9691,8%,4,0.0018,15570.98,18.02
5519266,P68871,1.4E-15,0.000000058,0.7918,6%,4,0.0018,14826.55,18.02
5518256,P68871,1.4E-15,0.000000058,269.2,12%,1,0.0018,8920.57,18.02
5490374,P37802-1,1.4E-15,0.000000057,3.01,6%,4,0.0018,20584.29,18.02
4934107,P68871,0.000000019,0.29,0.5116,5%,4,0.0018,11978.08,11985.63
5493324,P62280,0.00000002,0.3,2.902,6%,4,0.0018,18343.98,18355.6
3481716,P68871,0.00000002,0.3,0.5682,7%,4,0.0018,16031.16,16041.16
4977951,P03950,0.00000002,0.3,2.92,7%,4,0.0018,14114.98,14123.92
4894688,P69905,0.000000021,0.31,1.197,7%,4,0.0018,15303.69,15313.25
389967,P62805,0.000000021,0.31,0.5115,7%,4,0.0018,11439.43,11446.39
284933,P68871,0.00000002,0.31,6.081,6%,4,0.0018,16298.19,16308.4
5518683,P68871,1.5E-15,0.000000062,0.5799,12%,4,0.0019,11914.03,18.02
998724,P62805,1.5E-15,0.000000061,2.68,20%,4,0.0019,8006.62,8011.43
5490381,P37802-1,1.5E-15,0.000000061,1.761,6%,4,0.0019,20569.32,18.02
5518832,P68871,1.5E-15,0.00000006,158.4,23%,1,0.0019,6941.52,18.02
5519422,P68871,1.5E-15,0.000000064,3.006,11%,4,0.0019,10409.25,18.02
5418038,P00441,1.5E-15,0.000000063,0.3972,9%,4,0.0019,15829.78,18.02
5484695,P69905,0.000000022,0.33,12.02,5%,4,0.0019,15398.79,15408.34
434433,P35268,1.6E-15,0.000000066,156.1,12%,1,0.0019,12010.13,18.02
5519204,P68871,1.6E-15,0.000000066,1.761,10%,4,0.0019,15480.9,18.02
4929081,P04406-1,1.6E-15,0.000000065,174.4,10%,1,0.0019,14014.19,18.02
3465868,P69905,1.6E-15,0.000000065,0.755,9%,4,0.0019,15120.72,18.02
433080,P46779-1,1.6E-15,0.000000067,245.8,12%,1,0.0019,9223.96,18.02
5416412,P26373-1,1.6E-15,0.000000067,231.7,11%,1,0.0019,13431.66,18.02
4978833,P62269,1.6E-15,0.000000066,139.4,9%,1,0.0019,17490.73,18.02
5436143,Q71DI3,1.7E-15,0.000000069,0.001452,15%,4,0.0019,11900.55,11907.97
5464120,P14618-1,1.7E-15,0.000000069,101.3,24%,1,0.0019,4188.26,18.02
5517963,P68871,1.8E-15,0.000000073,15.02,11%,4,0.002,13349.85,18.02
5498081,P62736,1.8E-15,0.000000073,3.01,10%,4,0.002,14116.88,18.02
5122710,P04406-1,1.8E-15,0.000000072,102.3,11%,1,0.002,13211.86,18.02
5359046,P00441,1.7E-15,0.000000072,0.7811,9%,4,0.002,15826.68,18.02
5257107,P06744-1,1.7E-15,0.000000071,216.6,11%,1,0.002,13213.88,18.02
311937,P00441,1.7E-15,0.00000007,12.87,11%,4,0.002,15881.73,18.02
4904760,P69905,0.000000022,0.34,0.2119,3%,4,0.002,15521.85,15531.57
5429733,P02042,2.1E-15,0.000000087,195.4,17%,1,0.0021,6816.5,18.02
4933533,P68871,2.1E-15,0.000000087,0.4576,5%,4,0.0021,15696.96,18.02
4933449,P68871,2.1E-15,0.000000087,240.1,7%,1,0.0021,10412.43,18.02
441853,P68871,2.1E-15,0.000000086,159.9,8%,1,0.0021,15249.93,18.02
5219199,P09429,2.1E-15,0.000000086,3.01,12%,4,0.0021,12396.9,18.02
5431374,P68871,2.1E-15,0.000000085,3.009,12%,4,0.0021,15153.71,18.02
417546,P68871,2E-15,0.000000082,21.35,8%,4,0.0021,16097.25,18.02
224639,P68871,1.9E-15,0.00000008,247.7,12%,1,0.0021,12177.3,18.02
5101954,P25705-1,1.9E-15,0.000000077,1.249,11%,4,0.0021,14926.93,18.02
5529614,P02042,1.9E-15,0.000000077,175.7,9%,1,0.0021,12689.52,18.02
5519205,P68871,1.8E-15,0.000000076,229.3,10%,1,0.0021,11718.82,18.02
5518435,P68871,1.8E-15,0.000000076,178.4,9%,1,0.0021,15376.74,18.02
73296,P07737,1.8E-15,0.000000076,262.2,9%,1,0.0021,12903.69,18.02
183780,P60709,1.8E-15,0.000000075,3.01,11%,4,0.0021,11311.51,18.02
5518684,P68871,1.8E-15,0.000000074,227.1,15%,1,0.0021,8247.16,18.02
5537526,Q99584,1.8E-15,0.000000074,206,12%,1,0.0021,11249.91,18.02
5529270,Q16864-2,1.8E-15,0.000000074,123.1,18%,1,0.0021,8283.25,18.02
162561,P60709,1.8E-15,0.000000074,1.761,10%,4,0.0021,11537.68,18.02
5482080,P60709,1.8E-15,0.000000073,3.005,16%,4,0.0021,11313.49,18.02
3480006,P68871,2.1E-15,0.000000088,1.761,8%,4,0.0021,15196.75,18.02
169527,P05387,2.1E-15,0.000000088,378.2,13%,1,0.0021,6655.55,18.02
5500016,P24539,2.1E-15,0.000000088,0.7918,6%,4,0.0021,21145.05,18.02
5518269,P68871,2.4E-15,0.000000099,0.5799,9%,4,0.0021,14926.58,18.02
5520916,O95810,2.4E-15,0.000000097,327.9,7%,1,0.0021,12698.36,18.02
5447490,P25705-1,2.3E-15,0.000000097,0.5115,10%,4,0.0021,13247.98,18.02
3479911,P68871,2.3E-15,0.000000097,95.88,18%,1,0.0021,10110.21,18.02
5519120,P68871,2.3E-15,0.000000094,226.8,7%,1,0.0021,13940.18,18.02
420722,Q16555-1,2.3E-15,0.000000093,143.5,35%,1,0.0021,2725.6,18.02
420748,Q9P0L0-1,2.2E-15,0.000000092,162,17%,1,0.0021,8379.44,18.02
5359028,P00441,2.2E-15,0.000000091,0.3779,9%,4,0.0021,15897.71,18.02
398300,P14317-1,2.2E-15,0.000000091,149,19%,1,0.0021,8996.35,18.02
5250277,P0DP25,2.2E-15,0.00000009,0.5799,10%,4,0.0021,16774.8,18.02
5518780,P68871,2.6E-15,0.00000011,207,7%,1,0.0022,15513.05,18.02
823487,P68871,2.6E-15,0.00000011,1.761,10%,4,0.0022,14109.13,18.02
5214221,P68871,2.6E-15,0.00000011,1.754,11%,4,0.0022,12469.34,18.02
5513141,P46779-1,2.6E-15,0.00000011,164.7,12%,1,0.0022,9466.1,18.02
5395346,P02775,2.6E-15,0.00000011,3.01,17%,4,0.0022,7622.03,18.02
346241,P69905,2.6E-15,0.00000011,189.4,7%,1,0.0022,14946.74,18.02
5518965,P68871,2.5E-15,0.0000001,3.01,8%,4,0.0022,13153.86,18.02
5446154,P04406-1,2.4E-15,0.0000001,69.67,5%,1,0.0022,24045.43,18.02
4976934,P02511,0.000000025,0.38,37.28,3%,4,0.0022,20217.32,20229.72
5431375,P68871,2.7E-15,0.00000011,3.01,13%,4,0.0023,8481.26,18.02
4675259,P69905,0.000000025,0.38,0.202,4%,4,0.0023,15559.81,15569.51
5536173,P00167-1,2.8E-15,0.00000012,1.761,9%,4,0.0023,14622.27,18.02
5309438,P0DP24,2.8E-15,0.00000012,8.251,11%,4,0.0023,16767.73,18.02
5529590,P02042,2.8E-15,0.00000011,264.2,11%,1,0.0023,11703,18.02
4919890,P59665,2.9E-15,0.00000012,36.83,31%,4,0.0023,3442.54,18.02
5484503,P69905,2.9E-15,0.00000012,3.01,10%,4,0.0023,12909.64,18.02
5428660,P68871,2.9E-15,0.00000012,247.7,9%,1,0.0023,12597.55,18.02
240250,P02042,2.9E-15,0.00000012,150.7,10%,1,0.0023,15678.12,18.02
5518045,P68871,2.9E-15,0.00000012,11.93,10%,4,0.0023,14491.35,18.02
525309,P69905,0.000000026,0.4,1.246,4%,4,0.0023,15841.72,15851.49
4997034,P0DP24,0.000000026,0.4,98.1,5%,1,0.0023,16731.84,16742.48
5518649,P68871,3E-15,0.00000012,2.982,10%,4,0.0024,14846.61,18.02
433200,Q99497,3E-15,0.00000012,169.6,9%,1,0.0024,14020.37,18.02
5482742,P0DP24,3E-15,0.00000012,8.216,9%,4,0.0024,16733.7,18.02
5519024,P68871,2.9E-15,0.00000012,28.22,7%,4,0.0024,15630.98,18.02
5535573,P0DJI8,0.000000028,0.43,87.75,9%,1,0.0024,11683.52,11690.72
5518517,P68871,0.000000028,0.43,0.7832,5%,4,0.0024,16116.18,16126.23
18308,P23528,0.000000028,0.42,1.249,4%,4,0.0024,18481.59,18493.32
7654,Q71DI3,0.000000028,0.42,0.04365,6%,4,0.0024,15303.49,15312.9
489278,P84243,0.000000028,0.42,0.007126,6%,4,0.0024,15285.5,15294.83
5518502,P68871,3.1E-15,0.00000013,1.249,10%,4,0.0024,14945.68,18.02
35890,P02545-1,3.1E-15,0.00000013,0,21%,4,0.0024,3053.51,18.02
272146,P68871,3E-15,0.00000013,154.1,33%,1,0.0024,4031.15,18.02
5351602,P0DP23,3E-15,0.00000013,0.7672,10%,4,0.0024,16777.7,18.02
5518914,P68871,3.1E-15,0.00000013,1.761,12%,4,0.0024,12234.22,18.02
5123197,P04406-1,3.4E-15,0.00000014,178.4,11%,1,0.0024,13042.74,18.02
5473312,Q6NXT2,3.3E-15,0.00000014,0.0228,11%,4,0.0024,12565.86,12573.63
5214264,P68871,3.3E-15,0.00000014,3.01,14%,4,0.0024,12072.2,18.02
5431959,P06899,3.3E-15,0.00000014,85.26,15%,1,0.0024,12162.61,12170.08
5532354,Q93077,3.3E-15,0.00000014,15.39,14%,4,0.0024,10228.74,10234.92
5446140,P04406-1,3.6E-15,0.00000015,23.7,8%,4,0.0024,13053.78,18.02
5453752,P10412,3.3E-15,0.00000014,0.1128,64%,4,0.0024,1259.74,1260.5
435580,Q07960,3.3E-15,0.00000014,148.1,10%,1,0.0024,16536.66,18.02
5431399,Q71DI3,3.5E-15,0.00000014,0.001108,15%,4,0.0024,11971.59,11979.05
5518610,P68871,3.3E-15,0.00000013,328.5,14%,1,0.0024,8929.48,18.02
425163,P31949,3.2E-15,0.00000013,3.01,10%,4,0.0024,11386.65,18.02
5214241,P68871,3.2E-15,0.00000013,1.761,15%,4,0.0024,10899.55,18.02
5442882,P60174-4,3.2E-15,0.00000013,0.2482,14%,4,0.0024,9513.74,18.02
5484631,P69905,0.00000003,0.45,0.1473,3%,4,0.0024,15436.75,15446.28
441837,P68871,3.1E-15,0.00000013,3.01,10%,4,0.0024,10622.43,18.02
417637,P69905,0.00000003,0.45,2.821,5%,4,0.0024,15639.78,15649.49
417564,P68871,3.1E-15,0.00000013,2.936,10%,4,0.0024,16092.24,18.02
5518168,P68871,3.8E-15,0.00000016,116.1,15%,1,0.0025,9072.59,18.02
4934296,P68871,3.7E-15,0.00000015,1.761,10%,4,0.0025,16101.3,18.02
5513573,P00918,3.6E-15,0.00000015,184.6,11%,1,0.0025,15109.44,18.02
4918077,P00441,0.000000031,0.47,0.3779,3%,4,0.0025,15984.77,15994.5
17653,P60468,0.00000003,0.46,36.54,7%,4,0.0025,10117.3,10123.71
17470,P14927-1,0.000000033,0.5,17.4,6%,4,0.0025,13432.95,13441.3
4969797,P02042,3.8E-15,0.00000016,216.5,10%,1,0.0025,12576.43,18.02
5519398,P68871,3.8E-15,0.00000016,3.01,7%,4,0.0025,11686,18.02
4969786,P02042,3.8E-15,0.00000016,140.9,14%,1,0.0025,12198.15,18.02
4734803,P68871,0.000000034,0.52,0.1639,6%,4,0.0025,11907.08,11914.59
522524,P69905,0.000000034,0.51,99.83,4%,1,0.0025,15546.69,15556.24
5518332,P68871,3.9E-15,0.00000016,2.747,10%,4,0.0026,15082.67,18.02
5359062,P00441,3.9E-15,0.00000016,1.242,7%,4,0.0026,15800.76,18.02
5517952,P68871,4E-15,0.00000016,279,15%,1,0.0026,9572.75,18.02
5518732,P68871,3.9E-15,0.00000016,3.01,6%,4,0.0026,15362.97,18.02
514647,P68871,3.9E-15,0.00000016,2.758,11%,4,0.0026,16138.26,18.02
4906310,P06703,0.000000035,0.53,3.01,6%,4,0.0026,10194.25,10200.55
5518685,P68871,4E-15,0.00000017,3.01,10%,4,0.0026,12044.98,18.02
5428722,P68871,4.1E-15,0.00000017,9.601,9%,4,0.0026,15271.84,18.02
258950,P68871,4.1E-15,0.00000017,151.6,54%,1,0.0026,2634.37,18.02
5519364,P68871,4.1E-15,0.00000017,1.761,12%,4,0.0026,12263.21,18.02
5517964,P68871,4E-15,0.00000017,185.7,9%,1,0.0026,13467.95,18.02
5519307,P68871,4.2E-15,0.00000018,0.7993,12%,4,0.0026,14973.71,18.02
5518611,P68871,4.1E-15,0.00000017,0.7918,6%,4,0.0026,13849.04,18.02
239599,P51858-1,4.5E-15,0.00000019,108.4,15%,1,0.0027,9525.36,18.02
5436392,P02671-1,4.5E-15,0.00000019,183.4,12%,1,0.0027,11253.57,18.02
6890,P61604,0.000000038,0.57,23.78,6%,4,0.0027,10835.84,10842.54
5359053,P00441,4.6E-15,0.00000019,1.244,6%,4,0.0027,15829.78,18.02
169456,P69905,4.8E-15,0.0000002,145.3,15%,1,0.0028,8758.43,18.02
345490,P09429,4.8E-15,0.0000002,246.3,10%,1,0.0028,14328.87,18.02
475813,P10809-1,4.7E-15,0.0000002,0.5799,11%,4,0.0028,7935.3,18.02
5518752,P68871,4.7E-15,0.00000019,3.01,12%,4,0.0028,10201.19,18.02
5431441,P62805,4.7E-15,0.00000019,2.519,14%,4,0.0028,10771.07,10777.64
5518291,P68871,4.6E-15,0.00000019,1.761,6%,4,0.0028,15455.96,18.02
4657208,P68871,0.00000004,0.6,0.5116,6%,4,0.0028,12058.05,12065.61
5490549,A0A2R8Y619,4.9E-15,0.0000002,13.53,13%,4,0.0028,11450.06,18.02
163323,P0DP23,0.000000041,0.62,2.42,5%,4,0.0028,16775.76,16786.37
5431451,P09429,5E-15,0.00000021,65.92,21%,1,0.0028,7878.13,18.02
4933259,P68871,4.9E-15,0.0000002,0.5799,12%,4,0.0028,12662.43,18.02
5518460,P68871,5.2E-15,0.00000022,1.761,10%,4,0.0028,11784.98,18.02
523090,P23527,5.2E-15,0.00000022,15.08,15%,4,0.0028,12306.7,12314.25
5484474,P69905,5.2E-15,0.00000021,3.01,10%,4,0.0028,14229.31,18.02
310224,P68871,5.2E-15,0.00000021,266.8,10%,1,0.0028,9489.97,18.02
5518612,P68871,5.3E-15,0.00000022,3.01,13%,4,0.0029,12312.1,18.02
5362643,P09467,5.3E-15,0.00000022,204.9,14%,1,0.0029,10072.21,18.02
4903003,P68871,0.000000043,0.65,0.5117,6%,4,0.0029,12029.02,12036.57
272199,P68871,0.000000041,0.63,21.85,6%,4,0.0029,16440.1,16450.25
1703513,P69905,0.000000046,0.69,0.1259,3%,4,0.003,15386.76,15396.28
14167,P04406-1,0.000000045,0.68,0.9624,2%,4,0.003,35927.32,35949.99
5518415,P68871,5.4E-15,0.00000022,1.761,9%,4,0.003,14200.23,18.02
5518361,P68871,5.4E-15,0.00000022,152.6,6%,1,0.003,14199.31,18.02
5519267,P68871,5.4E-15,0.00000022,281.6,16%,1,0.003,7298.69,18.02
11868,P46776,0.000000048,0.73,125.5,5%,1,0.003,16436,16446.19
17276,Q6NXT2,0.000000047,0.71,0.7918,5%,4,0.003,15101.34,15110.59
3481792,P68871,0.000000047,0.71,0.6567,6%,4,0.003,16167.15,16177.21
5309379,P0DP24,5.5E-15,0.00000023,16.54,9%,4,0.003,16795.69,18.02
3479861,P68871,5.9E-15,0.00000024,246.9,12%,1,0.003,10903.6,18.02
5518386,P68871,5.8E-15,0.00000024,1.761,11%,4,0.003,12990.63,18.02
4933504,P68871,5.8E-15,0.00000024,0.5799,11%,4,0.003,15413.95,18.02
4933782,P68871,5.8E-15,0.00000024,19.52,9%,4,0.003,14993.77,18.02
5519365,P68871,5.7E-15,0.00000024,3.01,13%,4,0.003,10412.1,18.02
5484478,P69905,5.7E-15,0.00000024,7.51,11%,4,0.003,14941.68,18.02
5519268,P68871,5.6E-15,0.00000023,1.761,12%,4,0.003,11112.61,18.02
5519424,P68871,5.6E-15,0.00000023,1.761,10%,4,0.003,11907.05,18.02
5532351,Q93077,5.6E-15,0.00000023,74.31,11%,1,0.003,11981.75,11988.96
5505990,P62805,5.6E-15,0.00000023,0.7918,11%,4,0.003,11012.21,11018.93
5484767,P69905,0.000000049,0.75,0.07825,2%,4,0.003,15356.78,15366.3
3479977,P68871,6.4E-15,0.00000026,3.01,14%,4,0.0031,10764.54,18.02
5518966,P68871,6.3E-15,0.00000026,193,12%,1,0.0031,10287.28,18.02
5518646,P68871,6.3E-15,0.00000026,3.01,9%,4,0.0031,13266.83,18.02
675411,P10412,6.3E-15,0.00000026,173,20%,1,0.0031,6302.63,6306.4
5529581,P02042,6.2E-15,0.00000026,265.5,7%,1,0.0031,11626.86,18.02
525119,P68871,6.1E-15,0.00000025,202.3,15%,1,0.0031,7640.84,18.02
5518753,P68871,6.1E-15,0.00000025,150.5,9%,1,0.0031,12734.6,18.02
5475782,P00738-1,6.1E-15,0.00000025,1.028,10%,4,0.0031,16089.75,18.02
16323,P68431,6.1E-15,0.00000025,0.0008702,16%,4,0.0031,10228.53,10234.99
5436230,P84243,6E-15,0.00000025,0.003463,15%,4,0.0031,11781.55,11788.83
3479919,P68871,6E-15,0.00000025,1.761,12%,4,0.0031,10716.46,18.02
441782,P68871,6E-15,0.00000025,307.6,13%,1,0.0031,8600.42,18.02
5518967,P68871,6.6E-15,0.00000027,0.3218,8%,4,0.0032,14096.15,18.02
5511326,Q9BTM1,6.5E-15,0.00000027,68.1,12%,1,0.0032,11891.67,11898.84
5431412,Q9NZN4-1,6.5E-15,0.00000027,261.8,9%,1,0.0032,15221.07,18.02
4933528,P68871,7.1E-15,0.0000003,104.1,10%,1,0.0033,15220.86,18.02
5517985,P68871,7.1E-15,0.00000029,0.5799,9%,4,0.0033,15422.88,18.02
5518169,P68871,7.1E-15,0.00000029,1.761,8%,4,0.0033,15617.95,18.02
425649,P84077,7E-15,0.00000029,364.6,13%,1,0.0033,6192.55,18.02
346335,P69905,7.4E-15,0.0000003,101.2,8%,1,0.0033,10863.5,18.02
5518686,P68871,7.3E-15,0.0000003,128.8,9%,1,0.0033,14010.26,18.02
5536872,P18077,7.2E-15,0.0000003,22.78,10%,4,0.0033,12327.66,18.02
5518057,P68871,7.2E-15,0.0000003,1.761,6%,4,0.0033,13355.81,18.02
